None,ticker,dimension,datekey,price,netinc,liabilities,equityusd,epsusd,revenueusd,netinccmnusd,debtusd,marketcap,equity,assets,fcf,gp,netmargin,pb,NPGR,BTMkt,equitymultiplier,ROE
13,AVB,ARQ,2016-08-05,182.62,197444000.0,7528579000,9856519000,1.44,502307000.0,197444000.0,6833991000,25076201414.0,9856519000,17395067000,-66695000.0,332297000.0,0.393,2.544,-0.805028261177853,0.3930626827114701,1.7648286377776983,0.020031818535529634
14,AVB,ARQ,2016-05-03,181.38,237931000.0,7186731000,9846532000,1.73,508498000.0,237931000.0,6502580000,24878536789.0,9846532000,17043390000,-173710000.0,341805000.0,0.468,2.527,0.1701627782844606,0.3957842088347264,1.730902819388593,0.024163939141212357
15,AVB,ARQ,2016-02-26,171.42,155428000.0,7080782000,9840526000,1.12,480841000.0,155428000.0,6456948000,23484986892.0,9840526000,16931305000,-51635000.0,322601000.0,0.323,2.387,-0.5308116941606403,0.4190134763648562,1.72056910372474,0.01579468414594911
16,AVB,ARQ,2015-11-03,177.71,206142000.0,6942014000,9829453000,1.54,475360000.0,206142000.0,6306727000,24324446324.0,9829453000,16781979000,-91191000.0,309289000.0,0.434,2.475,0.24601488294476623,0.4040977076753297,1.7073156563239074,0.020971868933093225
17,AVB,ARQ,2015-08-06,172.77,172324000.0,7099403000,9210485000,1.3,457459000.0,172324000.0,6487130000,22961511885.0,9210485000,16320476000,-74680000.0,299477000.0,0.377,2.493,-0.19624660523200482,0.40112711419568614,1.7719453427262517,0.01870954678282414
18,AVB,ARQ,2015-05-04,168.96,208144000.0,7155728000,9097512000,1.57,442367000.0,208144000.0,6562331000,22334557302.0,9097512000,16263748000,-350931000.0,282528000.0,0.471,2.455,0.17209239757091244,0.4073289600947381,1.7877138276926703,0.02287922236321315
19,AVB,ARQ,2015-02-19,169.03,142638000.0,7117553000,9046405000,1.07,440654000.0,142638000.0,6525852000,22320387329.0,9046405000,16176723000,-195879000.0,288080000.0,0.324,2.467,-0.45924648410661956,0.40529785019663894,1.7881935420755537,0.015767368363454874
20,AVB,ARQ,2014-11-04,159.61,241100000.0,6823300000,9045282000,1.83,430525000.0,241100000.0,6241768000,21069800232.0,9045282000,15881178000,-95244000.0,280317000.0,0.56,2.329,0.40838656159270015,0.4293007954703991,1.7557416120359763,0.026654779806754503
21,AVB,ARQ,2014-08-08,149.8,158086000.0,6820335000,8821532000,1.22,413806000.0,158086000.0,6254874000,19651743692.0,8821532000,15657951000,-94271000.0,270308000.0,0.382,2.228,-0.5251192388952849,0.44889309255499527,1.7749695857816987,0.017920470049873422
22,AVB,ARQ,2014-05-02,137.07,141739000.0,6947166000,8603469000,1.09,400075000.0,141739000.0,6381798000,17765526739.0,8603469000,15570239000,-69622000.0,257048000.0,0.354,2.065,-0.11533170122549193,0.4842788579475735,1.809762899128247,0.016474633662305286
0,AVGO,ARQ,2019-09-13,290.32,715000000.0,48264000000,21503000000,1.8,5515000000.0,715000000.0,37565000000,115161458817.0,21503000000,69767000000,2389000000.0,3034000000.0,0.13,5.356,,0.1867204550974805,3.2445240199041994,0.03325117425475515
1,AVGO,ARQ,2019-06-14,265.93,691000000.0,48744000000,22172000000,1.74,5517000000.0,691000000.0,37548000000,105859706066.0,22172000000,70916000000,2542000000.0,3089000000.0,0.125,4.774,-0.03473227206946455,0.20944702024939024,3.1984484935955257,0.03116543388057009
2,AVGO,ARQ,2019-03-15,290.29,471000000.0,48886000000,23224000000,1.17,5789000000.0,471000000.0,37641000000,114910036641.0,23224000000,72110000000,2033000000.0,3208000000.0,0.081,4.948,-0.46709129511677283,0.2021059315519673,3.1049776093696178,0.020280744057871166
3,AVGO,ARQ,2018-12-21,244.91,1115000000.0,23467000000,26657000000,2.8,5444000000.0,1115000000.0,17493000000,99744716364.0,26657000000,50124000000,2530000000.0,2935000000.0,0.205,3.742,0.5775784753363229,0.2672522512643194,1.880331620212327,0.04182766252766628
4,AVGO,ARQ,2018-09-13,235.42,1196000000.0,22920000000,27452000000,2.78,5063000000.0,1196000000.0,17604000000,97333635062.0,27452000000,50372000000,2127000000.0,2619000000.0,0.236,3.546,0.0677257525083612,0.2820402215792465,1.8349118461314293,0.04356695322745155
5,AVGO,ARQ,2018-06-14,268.46,3718000000.0,22869000000,32067000000,8.83,5014000000.0,3718000000.0,17598000000,115889049045.0,32067000000,54936000000,2125000000.0,2551000000.0,0.742,3.614,0.6783216783216783,0.27670431558678427,1.7131630648330058,0.11594474069916114
6,AVGO,ARQ,2018-03-15,267.76,6230000000.0,25463000000,25901000000,15.2,5327000000.0,6230000000.0,17592000000,109978719825.0,25901000000,54544000000,1702000000.0,2628000000.0,1.17,4.246,0.4032102728731942,0.23550919706297826,2.1058646384309485,0.24053125361955136
7,AVGO,ARQ,2017-12-21,261.53,532000000.0,31232000000,20285000000,1.3,4844000000.0,532000000.0,17548000000,107060568087.0,20285000000,54418000000,2166000000.0,2383000000.0,0.11,5.278,-10.710526315789474,0.1894721872157069,2.682671925067784,0.02622627557308356
8,AVGO,ARQ,2017-09-07,246.55,481000000.0,27238000000,19802000000,1.18,4463000000.0,481000000.0,13572000000,100587309729.0,19802000000,49942000000,1402000000.0,2149000000.0,0.108,5.08,-0.10602910602910603,0.19686379975118223,2.522068477931522,0.02429047570952429
9,AVGO,ARQ,2017-06-08,254.95,440000000.0,27506000000,19425000000,1.09,4190000000.0,440000000.0,13567000000,103660791783.0,19425000000,49849000000,1327000000.0,1976000000.0,0.105,5.336,-0.09318181818181819,0.18739004078479005,2.5662290862290864,0.02265122265122265
10,AVGO,ARQ,2017-03-09,222.01,239000000.0,27607000000,19033000000,0.6,4139000000.0,239000000.0,13562000000,89106481077.0,19033000000,49617000000,1028000000.0,2001000000.0,0.058,4.682,-0.8410041841004184,0.21359837993773903,2.606893290600536,0.012557137603110387
11,AVGO,ARQ,2016-12-23,181.94,-632000000.0,28090000000,18892000000,-1.63,4136000000.0,-632000000.0,13642000000,72590492521.0,18892000000,49966000000,1159000000.0,2171000000.0,-0.153,3.842,1.3781645569620253,0.2602544678221415,2.6448232055896677,-0.033453313571882276
12,AVGO,ARQ,2016-09-08,168.38,-298000000.0,27248000000,19473000000,-0.75,3792000000.0,-298000000.0,13715000000,66902342220.0,19473000000,49752000000,736000000.0,1782000000.0,-0.079,3.436,-1.1208053691275168,0.2910660427398113,2.5549221999691882,-0.015303240384121604
13,AVGO,ARQ,2016-06-09,164.14,-1186000000.0,28645000000,19702000000,-3.02,3541000000.0,-1186000000.0,15008000000,64920419885.0,19702000000,51407000000,464000000.0,1046000000.0,-0.335,3.295,0.7487352445193929,0.30347924481850413,2.609227489594965,-0.060196934321388694
14,AVGO,ARQ,2016-03-10,144.42,377000000.0,5656000000,5121000000,1.36,1771000000.0,377000000.0,3938000000,56388494383.0,5121000000,10777000000,334000000.0,941000000.0,0.213,11.011,4.1458885941644565,0.09081639891317755,2.1044717828549113,0.07361843389962898
15,AVGO,ARQ,2015-12-17,140.48,429000000.0,5878000000,4714000000,1.57,1840000000.0,429000000.0,3949000000,38841255496.0,4714000000,10592000000,523000000.0,997000000.0,0.233,8.24,0.12121212121212122,0.12136579880857516,2.2469240560033943,0.09100551548578702
16,AVGO,ARQ,2015-09-10,128.72,240000000.0,5707000000,4281000000,0.91,1735000000.0,240000000.0,3961000000,35444499456.0,4281000000,9988000000,444000000.0,884000000.0,0.138,8.279,-0.7875,0.12078037680612014,2.3330997430506892,0.05606166783461808
17,AVGO,ARQ,2015-06-10,142.86,344000000.0,6471000000,4061000000,1.33,1614000000.0,344000000.0,4898000000,37104984942.0,4061000000,10532000000,523000000.0,846000000.0,0.213,9.137,0.3023255813953488,0.10944621070047274,2.5934498891898548,0.08470819995075105
18,AVGO,ARQ,2015-03-11,124.66,351000000.0,7069000000,3628000000,1.38,1635000000.0,351000000.0,5500000000,31986163219.0,3628000000,10697000000,345000000.0,826000000.0,0.215,8.816,0.019943019943019943,0.11342404448949173,2.9484564498346195,0.09674751929437707
19,AVGO,ARQ,2014-12-29,101.29,135000000.0,7248000000,3243000000,0.54,1590000000.0,135000000.0,5509000000,25862530370.0,3243000000,10491000000,192000000.0,788000000.0,0.085,7.975,-1.6,0.12539376285322076,3.234967622571693,0.041628122109158186
20,AVGO,ARQ,2014-09-12,87.85,-164000000.0,7164000000,3098000000,-0.65,1269000000.0,-164000000.0,5518000000,22217194632.0,3098000000,10262000000,219000000.0,393000000.0,-0.129,7.171,1.8231707317073171,0.13944154747322915,3.312459651387992,-0.05293737895416398
21,AVGO,ARQ,2014-06-10,71.86,158000000.0,517000000,3154000000,0.63,701000000.0,158000000.0,0,18088396124.0,3154000000,3671000000,178000000.0,357000000.0,0.225,5.735,2.037974683544304,0.17436592931615522,1.1639188332276473,0.05009511731135067
22,AVGO,ARQ,2014-03-13,62.68,134000000.0,480000000,2992000000,0.54,709000000.0,134000000.0,2000000,15659366150.0,2992000000,3472000000,177000000.0,339000000.0,0.189,5.234,-0.1791044776119403,0.19106775915064736,1.160427807486631,0.04478609625668449
0,AVY,ARQ,2019-10-29,129.18,144600000.0,4281300000,1057400000,1.72,1761400000.0,144600000.0,1997900000,10786903847.0,1057400000,5338700000,161000000.0,471700000.0,0.082,10.201,,0.0980262747307309,5.0488935123888785,0.1367505201437488
1,AVY,ARQ,2019-07-30,116.09,143400000.0,4327200000,1062500000,1.7,1795700000.0,143400000.0,2061800000,9773955270.0,1062500000,5389700000,158000000.0,482300000.0,0.08,9.199,-0.008368200836820083,0.10870727056232989,5.072658823529411,0.13496470588235293
2,AVY,ARQ,2019-04-30,110.65,-146900000.0,4361800000,991900000,-1.74,1740100000.0,-146900000.0,2110200000,9340614134.0,991900000,5353700000,-4600000.0,465400000.0,-0.084,9.417,1.9761742682096664,0.106192161004646,5.397419094666801,-0.14809960681520315
3,AVY,ARQ,2019-02-27,107.78,97100000.0,4222400000,955100000,1.13,1768700000.0,97100000.0,1966200000,9051445989.0,955100000,5177500000,167800000.0,471500000.0,0.055,9.477,2.512873326467559,0.10551905200127246,5.420898335252853,0.1016647471468956
4,AVY,ARQ,2018-10-30,90.59,149500000.0,4134800000,1047100000,1.71,1759700000.0,149500000.0,1867000000,7855081366.0,1047100000,5181900000,-82500000.0,459200000.0,0.085,7.502,0.3505016722408027,0.1333022474512201,4.948811001814535,0.1427752841180403
5,AVY,ARQ,2018-07-31,114.68,95600000.0,4141200000,1021900000,1.09,1854200000.0,95600000.0,1674000000,10025101057.0,1021900000,5163100000,145400000.0,501400000.0,0.052,9.81,-0.5638075313807531,0.10193413454784689,5.052451316175751,0.0935512281045112
6,AVY,ARQ,2018-05-01,105.47,125200000.0,4190800000,1089700000,1.42,1776400000.0,125200000.0,1713000000,9284617652.0,1089700000,5280500000,-20000000.0,483400000.0,0.07,8.52,0.2364217252396166,0.11736616852124952,4.845829127282738,0.11489400752500688
7,AVY,ARQ,2018-02-21,116.92,-59600000.0,4090700000,1046200000,-0.67,1735300000.0,-59600000.0,1581700000,10280520247.0,1046200000,5136900000,169300000.0,465600000.0,-0.034,9.827,3.1006711409395975,0.10176527791045359,4.9100554387306445,-0.056968074937870386
8,AVY,ARQ,2017-10-31,106.17,108300000.0,4135100000,1134900000,1.23,1679500000.0,108300000.0,1681400000,9346821191.0,1134900000,5270000000,163600000.0,451600000.0,0.064,8.236,1.5503231763619576,0.12142095979034975,4.643580932240726,0.09542690985989954
9,AVY,ARQ,2017-08-01,93.44,120900000.0,4022000000,1069800000,1.37,1626900000.0,120900000.0,1720300000,8258986680.0,1069800000,5091800000,119000000.0,452600000.0,0.074,7.72,0.10421836228287841,0.12953162917560246,4.759581230136474,0.11301177790241167
10,AVY,ARQ,2017-05-02,83.45,112200000.0,3751300000,1014600000,1.27,1572100000.0,112200000.0,1583400000,7390129717.0,1014600000,4765900000,-21900000.0,442400000.0,0.071,7.284,-0.07754010695187166,0.1372912301750332,4.697319140547999,0.11058545239503252
11,AVY,ARQ,2017-02-23,80.65,62000000.0,3470900000,925500000,0.7,1550800000.0,62000000.0,1292500000,7107168582.0,925500000,4396400000,138700000.0,425400000.0,0.04,7.679,-0.8096774193548387,0.13022063418390994,4.750297136682875,0.06699081577525662
12,AVY,ARQ,2016-11-01,69.19,89100000.0,3558000000,1042400000,1.0,1508700000.0,89100000.0,1300600000,6157327905.0,1042400000,4600400000,96700000.0,417600000.0,0.059,5.907,0.3041526374859708,0.16929421594609717,4.41327705295472,0.08547582501918649
13,AVY,ARQ,2016-08-02,77.85,80000000.0,3338300000,956500000,0.9,1541500000.0,80000000.0,1161900000,6917523989.0,956500000,4294800000,185200000.0,434100000.0,0.052,7.232,-0.11375,0.1382720177799155,4.490120230005227,0.0836382645060115
14,AVY,ARQ,2016-05-03,75.17,89600000.0,3281100000,968300000,1.0,1485500000.0,89600000.0,1228200000,6703357364.0,968300000,4249400000,-33400000.0,422600000.0,0.06,6.923,0.10714285714285714,0.14445000429190902,4.388515955798822,0.092533305793659
15,AVY,ARQ,2016-02-24,64.78,57000000.0,3168000000,965700000,0.62,1454800000.0,57000000.0,1058900000,5793328196.0,965700000,4133700000,131000000.0,392300000.0,0.039,5.999,-0.5719298245614035,0.1666917473563412,4.280521901211556,0.05902454178316247
16,AVY,ARQ,2015-11-03,65.11,81700000.0,3193600000,1055300000,0.89,1468100000.0,81700000.0,1053600000,5931668669.0,1055300000,4248900000,85500000.0,405900000.0,0.056,5.621,0.3023255813953488,0.1779094650911966,4.026248460153511,0.07741874348526485
17,AVY,ARQ,2015-08-04,60.31,63300000.0,3256900000,1096700000,0.69,1516000000.0,63300000.0,1151700000,5514611125.0,1096700000,4353600000,128900000.0,417600000.0,0.042,5.028,-0.29067930489731436,0.19887168381251905,3.9697273639099118,0.057718610376584295
18,AVY,ARQ,2015-05-05,56.87,71600000.0,3286600000,1026000000,0.79,1528000000.0,71600000.0,1211000000,5176424893.0,1026000000,4312600000,-15600000.0,430000000.0,0.047,5.045,0.11592178770949721,0.19820629511836327,4.203313840155945,0.06978557504873294
19,AVY,ARQ,2015-02-25,54.43,70900000.0,3293700000,1066500000,0.77,1604800000.0,70900000.0,1149600000,4925611335.0,1066500000,4360200000,122000000.0,415100000.0,0.044,4.618,-0.009873060648801129,0.2165213467862868,4.088326300984529,0.06647913736521331
20,AVY,ARQ,2014-10-29,45.4,64300000.0,3186700000,1306800000,0.69,1559600000.0,64300000.0,1112200000,4135987761.0,1306800000,4493500000,153000000.0,400700000.0,0.041,3.165,-0.1026438569206843,0.31595838177336427,3.4385521885521886,0.04920416284052648
21,AVY,ARQ,2014-07-31,47.21,42500000.0,3187500000,1429100000,0.45,1615800000.0,42500000.0,1172700000,4424992875.0,1429100000,4616600000,84000000.0,428200000.0,0.026,3.096,-0.5129411764705882,0.3229609719993052,3.2304247428451474,0.02973899657126863
22,AVY,ARQ,2014-05-05,48.45,71200000.0,3096300000,1495000000,0.74,1550100000.0,71200000.0,1118300000,4612675661.0,1495000000,4591300000,-155500000.0,407200000.0,0.046,3.085,0.40308988764044945,0.3241068980071955,3.071103678929766,0.04762541806020067
0,AZO,ARQ,2019-10-28,1129.47,565229000.0,11609764000,-1713851000,23.05,3988436000.0,565229000.0,5206344000,26912441907.0,-1713851000,9895913000,659919000.0,2130400000.0,0.142,-15.703,,-0.06368247838388172,-5.774080127152244,-0.32980054858911306
1,AZO,ARQ,2019-06-07,1099.14,405949000.0,11363253000,-1589513000,16.35,2783006000.0,405949000.0,5151917000,26960480814.0,-1589513000,9773740000,351757000.0,1492020000.0,0.146,-16.961,-0.3923645581095162,-0.05895714586716866,-6.1488896284585275,-0.25539206033546125
2,AZO,ARQ,2019-03-15,962.23,294638000.0,11339457000,-1594362000,11.71,2450568000.0,294638000.0,5111201000,23947564557.0,-1594362000,9745095000,275742000.0,1325107000.0,0.12,-15.02,-0.3777890156734705,-0.06657720855935471,-6.112222318394442,-0.18479993878429116
3,AZO,ARQ,2018-12-18,857.24,351406000.0,11182197000,-1658616000,13.71,2641733000.0,351406000.0,5156037000,21606841355.0,-1658616000,9523581000,351647000.0,1417474000.0,0.133,-13.027,0.16154533502558294,-0.07676346453185684,-5.741884197427253,-0.21186700236823955
4,AZO,ARQ,2018-10-24,728.22,400282000.0,10867335000,-1520355000,15.27,3558768000.0,400282000.0,5005930000,18612832042.0,-1520355000,9346980000,628837000.0,1907879000.0,0.112,-12.242,0.12210391673869922,-0.08168316334501419,-6.147893090758409,-0.2632819308648309
5,AZO,ARQ,2018-06-08,674.39,366721000.0,10663372000,-1361603000,13.62,2660152000.0,366721000.0,4954697000,17828241479.0,-1361603000,9301769000,389746000.0,1422974000.0,0.138,-13.094,-0.09151643892768617,-0.07637337656682747,-6.831483920055993,-0.2693303407821516
6,AZO,ARQ,2018-03-16,648.49,289530000.0,10734266000,-1330547000,10.58,2413026000.0,289530000.0,5043541000,17444947132.0,-1330547000,9403719000,84369000.0,1277046000.0,0.12,-13.111,-0.2666079508168411,-0.0762711970367237,-7.067558680753104,-0.21760223426906378
7,AZO,ARQ,2017-12-19,701.01,281003000.0,10922183000,-1525099000,10.17,2589131000.0,281003000.0,4982984000,19174737045.0,-1525099000,9397084000,455093000.0,1365848000.0,0.109,-12.573,-0.030344871762934916,-0.07953689254881774,-6.161622294683821,-0.1842523009981647
8,AZO,ARQ,2017-10-25,587.84,433900000.0,10688158000,-1428377000,15.48,3512605000.0,433900000.0,5081238000,16161202957.0,-1428377000,9259781000,367367000.0,1854124000.0,0.124,-11.314,0.3523784282092648,-0.08838308656852295,-6.48272899941682,-0.30377134327982036
9,AZO,ARQ,2017-06-14,608.38,331700000.0,10742478000,-1714214000,11.7,2619007000.0,331700000.0,5152843000,17053314833.0,-1714214000,9028264000,303855000.0,1378418000.0,0.127,-9.948,-0.30810973771480255,-0.10052086745521237,-5.266707657270329,-0.1934997614066855
10,AZO,ARQ,2017-03-21,725.21,237145000.0,10730070000,-1827440000,8.29,2289219000.0,237145000.0,5151862000,20601149252.0,-1827440000,8902630000,39569000.0,1205536000.0,0.104,-11.273,-0.3987223007021021,-0.08870573081366266,-4.871640108567176,-0.12976896642297422
11,AZO,ARQ,2016-12-14,788.96,278125000.0,10637769000,-1895225000,9.61,2467845000.0,278125000.0,4997446000,22580524355.0,-1895225000,8742544000,308940000.0,1301542000.0,0.113,-11.914,0.1473438202247191,-0.08393184189189747,-4.612931973776201,-0.1467503858380931
12,AZO,ARQ,2016-10-24,752.94,426768000.0,10387325000,-1787538000,14.52,3398769000.0,426768000.0,4924119000,21730897998.0,-1787538000,8599787000,341218000.0,1794748000.0,0.126,-12.157,0.3482993101638361,-0.08225789841563454,-4.810967375239016,-0.23874625322650483
13,AZO,ARQ,2016-06-15,747.69,327515000.0,10327387000,-1863282000,10.99,2593672000.0,327515000.0,4953697000,21856497258.0,-1863282000,8464105000,404848000.0,1370458000.0,0.126,-11.73,-0.3030487153260156,-0.08525071414716255,-4.542578632756609,-0.17577317872442283
14,AZO,ARQ,2016-03-22,785.99,228613000.0,10107727000,-1741313000,7.58,2257192000.0,228613000.0,4845215000,23468790523.0,-1741313000,8366414000,108054000.0,1190596000.0,0.101,-13.478,-0.43261756767987825,-0.07419696376315046,-4.804658323919939,-0.13128771220337757
15,AZO,ARQ,2015-12-16,764.69,258112000.0,9995649000,-1778121000,8.46,2386043000.0,258112000.0,4754101000,23099989515.0,-1778121000,8217528000,237072000.0,1252934000.0,0.108,-12.991,0.11428759608232085,-0.07697497000357405,-4.621467267975577,-0.14515997505231645
16,AZO,ARQ,2015-10-26,768.07,401137000.0,9803739000,-1701390000,12.96,3290404000.0,401137000.0,4624876000,23414800591.0,-1701390000,8102349000,343065000.0,1727548000.0,0.122,-13.762,0.3565490094406649,-0.07266301471958583,-4.762193853261157,-0.23577016439499468
17,AZO,ARQ,2015-06-17,673.33,309071000.0,9675685000,-1643245000,9.77,2493021000.0,309071000.0,4533329000,20787334639.0,-1643245000,8032440000,410306000.0,1302789000.0,0.124,-12.65,-0.29787977519728476,-0.0790502981039733,-4.888157274173967,-0.18808576931620058
